"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","USURY","usura","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",3,,
"IT","Italia","VICTIM","numero di vittime di delitto","USURY","usura","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMAGE","danneggiamenti","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",2335,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",5650,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMAGE","danneggiamenti","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",352,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",2673,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARSON","incendi","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",86,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",43,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARSON","incendi","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",19,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","FOREARS","incendi boschivi","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",13,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","FOREARS","incendi boschivi","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",2,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMARS","danneggiamento seguito da incendio","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",160,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",101,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMARS","danneggiamento seguito da incendio","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",18,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",36,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DRUG","normativa sugli stupefacenti","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",9470,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DRUG","normativa sugli stupefacenti","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",785,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTACK","attentati","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",11,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTACK","attentati","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CRIMASS","associazione per delinquere","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",368,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CRIMASS","associazione per delinquere","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",62,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIASS","associazione di tipo mafioso","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",289,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIASS","associazione di tipo mafioso","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",21,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",28,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",18316,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",4275,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","1","maschi","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",57180,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","2","femmine","Y18-24","18-24 anni","ITL","italiano-a","2019","2019",10876,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",227,,
"IT","Italia","VICTIM","numero di vittime di delitto","INTENHOM","omicidi volontari consumati","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",28,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",12,,
"IT","Italia","VICTIM","numero di vittime di delitto","INTENHOM","omicidi volontari consumati","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",12,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",7,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIAHOM","omicidi volontari consumati di tipo mafioso","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",112,,
"IT","Italia","VICTIM","numero di vittime di delitto","MAFIAHOM","omicidi volontari consumati di tipo mafioso","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",4,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",314,,
"IT","Italia","VICTIM","numero di vittime di delitto","ATTEMPHOM","tentati omicidi","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",124,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",21,,
"IT","Italia","VICTIM","numero di vittime di delitto","ATTEMPHOM","tentati omicidi","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",23,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",6,,
"IT","Italia","VICTIM","numero di vittime di delitto","MANSHOM","omicidi preterintenzionali","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MANSHOM","omicidi preterintenzionali","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",209,,
"IT","Italia","VICTIM","numero di vittime di delitto","UNINTHOM","omicidi colposi","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",93,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",51,,
"IT","Italia","VICTIM","numero di vittime di delitto","UNINTHOM","omicidi colposi","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",34,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",140,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",59,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",23,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",22,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",837,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",894,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",278,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",934,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",5639,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",4851,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",1113,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",3211,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",5247,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",4595,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",1298,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",4514,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",1915,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",439,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",258,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",2331,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",222,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",59,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",21,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","2","femmine","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",91,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","1","maschi","Y25-34","25-34 anni","ITL","italiano-a","2019","2019",420,,
